,site_id,activationDate,city,csv_name,latitude,line1,longitude,name,postal,state,timezone,address
1030,4834,2017-06-15,Hyannis,Viola,41.66974,110 Rosary Lane,-70.26757289999999,Viola Associates,2601,MA,-5:00,"110 Rosary Lane Hyannis, MA 2601"
1031,4835,2017-06-02,Deerfield,,42.5428799,3 Rices Ferry Rd.,-72.59447469999999,Eaglebrook School - Pool House,1342,MA,-5:00,"3 Rices Ferry Rd. Deerfield, MA 1342"
1032,4837,2017-06-20,South easton,,42.0476409,32 Norfolk Ave.,-71.07605459999999,Interstate Mat Corp. - Cucinotta (Phase 2),2375,MA,-5:00,"32 Norfolk Ave. South easton, MA 2375"
1033,4850,2017-06-27,Novato,,38.13175349999999,8001 Redwood Blvd.,-122.564376,Buck Institute Carport,94945,CA,-8:00,"8001 Redwood Blvd. Novato, CA 94945"
1034,4866,2017-07-01,Norton,Wheaton,41.9680538,25 E. Main St.,-71.184341,Wheaton College,2766,MA,-5:00,"25 E. Main St. Norton, MA 2766"
1035,4874,2017-07-10,North andover,RCG,42.7020225,50 High St.  Building 36,-71.1253533,RCG West Mill NA LLC,2143,MA,-5:00,"50 High St.  Building 36 North andover, MA 2143"
1036,4875,2017-07-11,Easton,,42.0451248,58 Norfolk Ave.,-71.0753118,SED - Easton Warehouse (Turning Mill),2375,MA,-5:00,"58 Norfolk Ave. Easton, MA 2375"
1037,4877,2017-07-06,Arlington,Mirak,42.4231602,26 Hobbs Ct.,-71.171773,Mirak Automotive Group,2476,MA,-5:00,"26 Hobbs Ct. Arlington, MA 2476"
1038,4880,2017-07-11,Holliston,Nordost,42.2318029,93 Bartzak Dr.,-71.4263185,Nordost,1746,MA,-5:00,"93 Bartzak Dr. Holliston, MA 1746"
1039,4895,2017-08-03,Boston,,42.3310503,8133 Southhampton Street,-71.0648271,Abbott Realty LLC,2118,MA,-5:00,"8133 Southhampton Street Boston, MA 2118"
1040,4896,2017-08-02,Newburyport,Hawtan,42.8000146,75 Parker St.,-70.88125330000001,"Hawtan Leathers, LLC",1950,MA,-5:00,"75 Parker St. Newburyport, MA 1950"
1041,4898,2017-08-01,Stoughton,Tosca,42.137351,290 Tosca Dr.,-71.1242429,Tosca Associates,2072,MA,-5:00,"290 Tosca Dr. Stoughton, MA 2072"
1042,4900,2017-08-07,East falmouth,,41.609661,116 Bernard E St. Jean Drive,-70.6022375,Falmouth PMW LLC,2536,MA,-5:00,"116 Bernard E St. Jean Drive East falmouth, MA 2536"
1043,4908,,,North,0.0,,0.0,,x,,,none
1044,4909,2017-06-12,Millstone township,North,40.2548225,700 Rike Dr.,-74.4381635,North Park - 3,8535,NJ,-5:00,"700 Rike Dr. Millstone township, NJ 8535"
1045,4913,2017-10-20,Williamstown,Williamstown,42.7302997,671 Simonds Rd.,-73.2052788,Williamstown Landfill,1267,MA,-5:00,"671 Simonds Rd. Williamstown, MA 1267"
1046,4933,2017-08-17,Johnston,Arden,41.8243719,10 Industrial Ln.,-71.51177299999999,Arden Jewelry Manufacturing,2919,RI,-5:00,"10 Industrial Ln. Johnston, RI 2919"
1047,4936,2017-08-16,Fairhaven,,41.6519404,275 Main St.,-70.9087488,SED - Fairhaven Housing Authority,2719,MA,-5:00,"275 Main St. Fairhaven, MA 2719"
1048,4941,2017-09-06,Millstone township,North,40.2548225,700 Rike Dr.,-74.4381635,North Park - 4,8535,NJ,-5:00,"700 Rike Dr. Millstone township, NJ 8535"
1049,4945,2017-09-12,Woburn,Olympia,42.4982284,60 Olympia Ave.,-71.1320401,Olympia Nominee Trust - Juniper Development,1801,MA,-5:00,"60 Olympia Ave. Woburn, MA 1801"
1050,4959,2017-09-20,Millstone township,North,40.2548225,700 Rike Dr.,-74.4381635,North Park - 6,8535,NJ,-5:00,"700 Rike Dr. Millstone township, NJ 8535"
1051,4963,2017-09-22,Millstone township,North,40.2548225,700 Rike Dr.,-74.4381635,North Park - 5,8535,NJ,-5:00,"700 Rike Dr. Millstone township, NJ 8535"
1052,4964,2017-09-17,Millstone township,North,40.2548225,700 Rike Dr.,-74.4381635,North Park - 7,8535,NJ,-5:00,"700 Rike Dr. Millstone township, NJ 8535"
1053,4973,2017-09-26,Buffalo,Felician,42.911509,600 Doat St.,-78.797775,Felician Sisters - Buffalo,14211,NY,-5:00,"600 Doat St. Buffalo, NY 14211"
1054,4981,2017-09-28,Plymouth,,41.9545315,100 Armstrong Road,-70.7016134,"FC Solar, LLC",2360,MA,-5:00,"100 Armstrong Road Plymouth, MA 2360"
1055,4988,2017-10-05,Randolph,,42.16353720000001,44 N. Main St.,-71.0422486,Jodan Liquors Inc. - Randolph,2368,MA,-5:00,"44 N. Main St. Randolph, MA 2368"
1056,4989,2017-10-05,Westfield,,42.1756767,217 Root Rd.,-72.7478671,Root Road Solar,1085,MA,-5:00,"217 Root Rd. Westfield, MA 1085"
1057,4990,2017-10-06,Needham,,42.268885,1664 Central Ave,-71.26585899999999,SED - Temple Aliyah,2492,MA,-5:00,"1664 Central Ave Needham, MA 2492"
1058,4993,2017-09-11,Boston,,42.2735735,1480 Blue Hill Ave.,-71.0932253,,2126,MA,-5:00,"1480 Blue Hill Ave. Boston, MA 2126"
1059,5001,2017-10-19,Somerville,,42.3789179,10 First Avenue,-71.0826809,"Solar-Array, LLC (Taliano 10 First Ave)",2143,MA,-5:00,"10 First Avenue Somerville, MA 2143"
1060,5002,2017-10-19,Somerville,,42.378996,12 First Ave.,-71.0827398,"Solar-Array, LLC (Taliano 12 First Avenue)",2143,MA,-5:00,"12 First Ave. Somerville, MA 2143"
1061,5017,2017-11-02,Fairhaven,Fairfield,41.1489593,785 Unquowa Rd.,-73.2627143,Fairfield Ludlowe High School - Carport,6824,CT,-5:00,"785 Unquowa Rd. Fairhaven, CT 6824"
1062,5019,2017-11-02,Fitchburg,,42.5973631,326 Nichols St.,-71.8075945,SED - Community Health Connections - Fitchburg,1420,MA,-5:00,"326 Nichols St. Fitchburg, MA 1420"
1063,5024,2017-11-03,Millstone township,North,40.2548225,700 Rike Dr.,-74.4381635,North Park - 17,8535,NJ,-5:00,"700 Rike Dr. Millstone township, NJ 8535"
1064,5025,2017-11-02,Millstone township,North,40.2548225,700 Rike Dr.,-74.4381635,North Park - 16,8535,NJ,-5:00,"700 Rike Dr. Millstone township, NJ 8535"
1065,5026,2017-11-04,Westboro,,42.2871744,35 Chauncy St.,-71.6163454,,1581,MA,-5:00,"35 Chauncy St. Westboro, MA 1581"
1066,5028,2017-11-08,Manhattan,,40.7174546,199 Chambers St.,-74.0122469,BMCC,10007,NY,-5:00,"199 Chambers St. Manhattan, NY 10007"
1067,5029,,,North,0.0,,0.0,,x,,,none
1068,5035,2017-11-15,Millstone township,North,40.2548225,700 Rike Dr.,-74.4381635,North Park - 9,8535,NJ,-5:00,"700 Rike Dr. Millstone township, NJ 8535"
1069,5036,2017-11-16,Millstone township,North,40.2548225,700 Rike Dr.,-74.4381635,North Park - 10,8535,NJ,-5:00,"700 Rike Dr. Millstone township, NJ 8535"
1070,5037,2017-11-16,Millstone township,North,40.2548225,700 Rike Dr.,-74.4381635,North Park - 11,8535,NJ,-5:00,"700 Rike Dr. Millstone township, NJ 8535"
1071,5038,2017-11-16,Millstone township,North,40.2548225,700 Rike Dr.,-74.4381635,North Park - 12,8535,NJ,-5:00,"700 Rike Dr. Millstone township, NJ 8535"
1072,5039,2017-11-16,Millstone township,North,40.2548225,700 Rike Dr.,-74.4381635,North Park - 13,8535,NJ,-5:00,"700 Rike Dr. Millstone township, NJ 8535"
1073,5040,2017-11-16,Millstone township,North,40.2548225,700 Rike Dr.,-74.4381635,North Park - 14,8535,NJ,-5:00,"700 Rike Dr. Millstone township, NJ 8535"
1074,5041,2017-11-16,Millstone township,North,40.2548225,700 Rike Dr.,-74.4381635,North Park - 15,8535,NJ,-5:00,"700 Rike Dr. Millstone township, NJ 8535"
1075,5043,2017-11-17,Fairfield,Fairfield,41.1935626,1013811708054,-73.2470486,Fairfield Warde High School - Carport,6825,CT,-5:00,"1013811708054 Fairfield, CT 6825"
1076,5049,2017-11-22,Norfolk,,42.0911305,18 Sharon Ave.,-71.30665350000001,,2056,MA,-5:00,"18 Sharon Ave. Norfolk, MA 2056"
1077,5062,2017-12-01,Murrysville,Tom,40.4555529,4018 Pin Oak Ct,-79.6955296,Tom Nenno,15668,PA,-5:00,"4018 Pin Oak Ct Murrysville, PA 15668"
1078,5063,2017-12-04,Dudley,,42.0560463,55 Oxford Ave.,-71.8838713,,1571,MA,-5:00,"55 Oxford Ave. Dudley, MA 1571"
1079,5087,2017-12-18,Spiceland,Spiceland,39.8400092,6385 S. State Road 3,-85.43034209999999,Spiceland Solar Park,47385,IN,-5:00,"6385 S. State Road 3 Spiceland, IN 47385"
1080,5088,2017-12-18,Flora,Flora,40.5352447,657 S. Willow St.,-86.5269318,Flora Solar Park,46929,IN,-5:00,"657 S. Willow St. Flora, IN 46929"
1081,5089,,,Greenfield,0.0,,0.0,,x,,,none
1082,5090,2017-12-18,Greenfield,Greenfield,39.79474829999999,535 N. Windswept Rd.,-85.815724,Greenfield Solar Park - 2,46140,IN,-5:00,"535 N. Windswept Rd. Greenfield, IN 46140"
1083,5092,2017-12-20,Anderson,Anderson,40.1405813,2202 N. Madison Ave.,-85.69066480000001,Anderson 2 South,46011,IN,-5:00,"2202 N. Madison Ave. Anderson, IN 46011"
1084,5093,2017-12-20,Anderson,Anderson,40.1405813,2202 N. Madison Ave.,-85.69066480000001,Anderson 2 North,46011,IN,-5:00,"2202 N. Madison Ave. Anderson, IN 46011"
1085,5094,2017-12-20,Avon,,42.1269734,74 Bodwell St.,-71.05562669999999,"AccuRounds, Inc.",2322,MA,-5:00,"74 Bodwell St. Avon, MA 2322"
1086,5098,2017-12-22,Randolph,,42.1821058,59 York Ave,-71.07215479999999,Air Draulic Engineering,2368,MA,-5:00,"59 York Ave Randolph, MA 2368"
1087,5099,2017-12-28,Billerica,,42.5300406,8 Suburban Park Dr,-71.2554031,Suburban Park-8 Realty Trust Corp.,1821,MA,-5:00,"8 Suburban Park Dr Billerica, MA 1821"
1088,5101,2017-12-28,E providence,,41.79905160000001,150 Amaral St,-71.34815449999999,150 Amaral St E Providence,2915,MA,-5:00,"150 Amaral St E providence, MA 2915"
1089,5102,2017-12-28,Beverly,,42.5697061,7 Reservoir Rd,-70.88064949999999,"Beverly Racquet and Fitness Club, Inc.",1915,MA,-5:00,"7 Reservoir Rd Beverly, MA 1915"
1090,5103,2017-12-28,Braintree,,42.2054002,144 Lundquist Dr.,-71.02981199999999,"Bay State Building Specialties, Inc.",2184,MA,-5:00,"144 Lundquist Dr. Braintree, MA 2184"
1091,5105,2017-12-28,Pepperell,,42.6739566,21 Lomar Park,-71.56673889999999,Astron Stamping,1463,MA,-5:00,"21 Lomar Park Pepperell, MA 1463"
1092,5110,2018-01-02,Rockland,,42.1628779,85 Longwater Dr.,-70.8886631,Airxchange,2370,MA,-5:00,"85 Longwater Dr. Rockland, MA 2370"
1093,5112,2018-01-10,Cranston,,41.7509865,40 Worthington Rd,-71.4462163,"Shanix, Inc.",2920,RI,-5:00,"40 Worthington Rd Cranston, RI 2920"
1094,5113,2018-05-17,Irvine,J_R,33.6863632,1901 Main St.,-117.8538373,,92614,CA,-8:00,"1901 Main St. Irvine, CA 92614"
1095,5123,2018-01-15,Bristol,,41.7046578,112 Tupelo St.,-71.26913859999999,Thurston Sails Inc.,2809,RI,-5:00,"112 Tupelo St. Bristol, RI 2809"
1096,5124,2018-02-08,Hyannis,,41.68247909999999,111 Thornton Dr.,-70.2983333,Davlin Realty- Phase 2,2601,MA,-5:00,"111 Thornton Dr. Hyannis, MA 2601"
1097,5126,2017-01-17,Richmond,,41.5148544,56 Stilson Road,-71.68733499999999,WED Stilson Solar,2989,RI,-5:00,"56 Stilson Road Richmond, RI 2989"
1098,5127,2018-01-17,Leeds,,42.3587303,118 River Rd.,-72.7015239,CRD Metalworks,1053,MA,-5:00,"118 River Rd. Leeds, MA 1053"
1099,5129,2018-01-18,Richmond,,41.5023211,144 Kingstown Road,-71.67007629999999,"WED Kingstown 1 Solar, LLC",2989,RI,-5:00,"144 Kingstown Road Richmond, RI 2989"
1100,5130,2018-01-18,Richmond,,41.5023211,144 Kingstown Road,-71.67007629999999,"WED Kingstown 2 Solar, LLC",2989,RI,-5:00,"144 Kingstown Road Richmond, RI 2989"
1101,5135,2018-01-23,Woburn,,42.5092195,17 Gill St.,-71.1461513,E.V. Yeuell Inc.,1801,MA,-5:00,"17 Gill St. Woburn, MA 1801"
1102,5142,2018-01-25,Beverly,,42.5716253,32 Tozer Rd.,-70.882212,Cell Signaling Technology - Beverly,1915,MA,-5:00,"32 Tozer Rd. Beverly, MA 1915"
1103,5144,2018-01-26,Danvers,,42.5701177,3 Trask Ln.,-70.9084654,Cell Signaling Technology - Danvers,1923,MA,-5:00,"3 Trask Ln. Danvers, MA 1923"
1104,5149,2018-02-02,Southbridge,,42.069461,54 Eastford Rd.,-72.0375186,Hyde Tools - Phase II,1550,MA,-5:00,"54 Eastford Rd. Southbridge, MA 1550"
1105,5151,2018-01-01,Norton,SED,41.9651933,176 S. Washington St.,-71.1436481,SED - Paradigm - Norton Roof Site,2766,,-5:00,"176 S. Washington St. Norton,  2766"
1106,5153,2018-02-06,Natick,,42.304476,325 Speen St.,-71.378067,"Cloverleaf Apartments, LLC",1760,MA,-5:00,"325 Speen St. Natick, MA 1760"
1107,5159,2018-02-14,Torrance,Pieper,33.8505008,19823 Hamilton Ave.,-118.2871036,Pieper,90502,CA,-8:00,"19823 Hamilton Ave. Torrance, CA 90502"
1108,5170,2018-02-16,Brockton,,42.0529172,1250 W. Chestnut St.,-71.0658408,SED - PPA - Brockton Area ARC,2301,MA,-5:00,"1250 W. Chestnut St. Brockton, MA 2301"
1109,5174,2018-02-22,Milford,,42.1588231,10 N. Vine St.,-71.5415156,MIS - Woodland Elementary School,1757,MA,-5:00,"10 N. Vine St. Milford, MA 1757"
1110,5176,2018-02-23,Leominster,Pioneer,42.531515,163 Pioneer Dr.,-71.7079361,Pioneer Solar LLC Phase II,1453,MA,-5:00,"163 Pioneer Dr. Leominster, MA 1453"
1111,5178,2018-02-28,Canton,Timberline,42.142003,300 Pine St.,-71.1296,Timberline Construction,2021,MA,-5:00,"300 Pine St. Canton, MA 2021"
1112,5180,2018-07-01,Ashby,,42.6789446,911 Main St.,-71.8230189,SED - North Middlesex Ashby Elementary,1431,MA,-5:00,"911 Main St. Ashby, MA 1431"
1113,5191,0000-00-00,Salt lake city,Packsize,40.7428858,3760 W. Smart Pack Way,-111.9816256,"Packsize International, LLC",84104,UT,-7:00,"3760 W. Smart Pack Way Salt lake city, UT 84104"
1114,5223,2018-04-05,Lenox,,42.402689,461 Pittsfield Rd.,-73.26632479999999,Toole Management Inc. (Yankee Inn),1240,MA,-5:00,"461 Pittsfield Rd. Lenox, MA 1240"
1115,5233,2018-04-02,Manchester-by-the-sea,,42.582067,36 Lincoln Street,-70.76624699999999,SED - Manchester Essex Regional School District,1944,MA,-5:00,"36 Lincoln Street Manchester-by-the-sea, MA 1944"
1116,5249,2018-04-17,Hopkinton,Marathon,42.2131146,129 Hayden Rowe St.,-71.5143224,Marathon Elementary School - Hopkinton,1748,MA,-5:00,"129 Hayden Rowe St. Hopkinton, MA 1748"
1117,5258,2018-04-24,Salem,,42.4940574,96 Swampscott Road,-70.922724,JWB Solar LLC,1970,MA,-5:00,"96 Swampscott Road Salem, MA 1970"
1118,5262,2018-04-25,Waltham,,42.3753682,40 Jones Rd.,-71.2699026,"40 Jones Road Realty, LLC",2451,MA,-5:00,"40 Jones Rd. Waltham, MA 2451"
1119,5270,2018-05-03,Hopkinton,,42.2281535,83 Wood St.,-71.54257609999999,SED - Hopkinton DPW,1748,MA,-5:00,"83 Wood St. Hopkinton, MA 1748"
1120,5272,2018-05-04,Natick,,42.3147443,13 Tech Circle,-71.33532129999999,,1760,MA,-5:00,"13 Tech Circle Natick, MA 1760"
1121,5273,2018-05-08,Natick,,42.2785022,83 Speen St.,-71.3758881,Stonegate - 83 Speen Street,1760,MA,-5:00,"83 Speen St. Natick, MA 1760"
1122,5300,2018-05-14,South easton,,42.0103895,250 Foundry St.,-71.0813143,SED - PO PPA - Southeastern Tech Roof,2375,MA,-5:00,"250 Foundry St. South easton, MA 2375"
1123,5309,2018-06-06,Charlottesville,Colonial,38.084906,200 Myers Dr.,-78.4731964,Colonial Nissan,22901,VA,-5:00,"200 Myers Dr. Charlottesville, VA 22901"
1124,5346,2018-07-13,Beverly,,42.55611409999999,480 Rantoul St.,-70.88087759999999,Beverly Crossing - 480 Rantoul,1915,MA,-5:00,"480 Rantoul St. Beverly, MA 1915"
1125,5352,2018-07-27,Pelham,Summer,33.289083,3140 Pelham Pkwy.,-86.81379640000002,Summer Classics - Pelham,35124,AL,-6:00,"3140 Pelham Pkwy. Pelham, AL 35124"
1126,5369,2018-08-01,Woburn,Lytron,42.5133572,55 Dragon Ct.,-71.12869789999999,Lytron Inc.,1801,MA,-5:00,"55 Dragon Ct. Woburn, MA 1801"
1127,5371,2018-09-11,Worcester,,42.2262663,150 Blackstone River Rd.,-71.7890592,"Blackstone River Road Solar, LLC (GFI)",1607,MA,-5:00,"150 Blackstone River Rd. Worcester, MA 1607"
1128,5380,2018-09-10,Acushnet,Rockett,41.680939,0 Wing Ln.,-70.896421,Rockett Solar,2743,MA,-5:00,"0 Wing Ln. Acushnet, MA 2743"
1129,5405,2018-11-01,Waltham,R_W_,42.3592418,184 Riverview Ave.,-71.2444515,,2453,MA,-5:00,"184 Riverview Ave. Waltham, MA 2453"
1130,5410,2018-10-29,Fairfax,Daniels,38.85120149999999,3729 Old Lee Hwy.,-77.2979558,Daniels Run Peace Church,22030,VA,-5:00,"3729 Old Lee Hwy. Fairfax, VA 22030"
1131,5434,2019-01-06,Oxford,New,42.4497797,4207 State Highway 220,-75.5769904,New York State Veterans Home,13830,NY,-5:00,"4207 State Highway 220 Oxford, NY 13830"
1132,5440,0000-00-00,Tyngsborough,,42.6975292,36 Norris Rd,-71.4082286,SED - Tyngsboro High School,1879,MA,-5:00,"36 Norris Rd Tyngsborough, MA 1879"
1133,5449,2018-12-04,Pacoma,M_D,34.2598054,12653 Osborne St,-118.4119289,,91331,CA,-8:00,"12653 Osborne St Pacoma, CA 91331"
1134,5483,2019-01-03,Leeds,CRD,42.3587303,118 River Road,-72.7015239,CRD Metalworks - 2,1053,MA,-5:00,"118 River Road Leeds, MA 1053"
1135,5487,2019-01-08,Manchester,,42.9591278,860 S. Porter St,-71.4348065,Naksh Hospitality LLC - Fairfield Inn Manchester,3103,NH,-5:00,"860 S. Porter St Manchester, NH 3103"
1136,5494,2019-01-02,Westford,TriPyramid,42.5451711,59 Powers Rd,-71.438749,TriPyramid Structures Inc,1886,MA,-5:00,"59 Powers Rd Westford, MA 1886"
1137,5495,2019-01-14,Avon,SED,42.1320501,61 Strafello Rd,-71.06221950000001,SED - PBD Events,2322,MA,-5:00,"61 Strafello Rd Avon, MA 2322"
1138,5497,0000-00-00,Marlborough,,42.3453027,55 Maple St,-71.5442513,Kane Self Storage,1752,MA,-5:00,"55 Maple St Marlborough, MA 1752"
1139,5511,2019-01-30,Newburyport,The,42.8108178,75 Water St.,-70.865461,The Tannery Marketplace,1950,MA,-5:00,"75 Water St. Newburyport, MA 1950"
1140,5520,2019-02-04,Brockton,Sign,42.05336459999999,170 Liberty Street,-71.0597124,"Sign Design, Inc.",2301,MA,-5:00,"170 Liberty Street Brockton, MA 2301"
1141,5541,2019-11-04,Bristol,,41.677513,6 Minturn Farm Rd,-71.256655,SED RI - Bristol Animal Shelter,2809,RI,-5:00,"6 Minturn Farm Rd Bristol, RI 2809"
1142,5543,2019-06-11,Bristol,,41.686608,4 Anawamscutt Ave,-71.260594,Bristol Fire and Rescue,2809,RI,-5:00,"4 Anawamscutt Ave Bristol, RI 2809"
1143,5544,2019-06-11,Bristol,,41.68660190000001,101 Asylum Rd,-71.2914436,Bristol Quinta Gamelin Center,2809,RI,-5:00,"101 Asylum Rd Bristol, RI 2809"
1144,5558,2019-04-03,Boston,,42.3403887,443 Albany St/580 Harrison Ave,-71.0652451,GTI-443 Albany(580 Harrison Ave),2118,MA,-5:00,"443 Albany St/580 Harrison Ave Boston, MA 2118"
1145,5559,2019-04-01,Framingham,,42.2732248,79 ARLINGTON STREET,-71.4168098,STONEGATE- 79 ARLINGTON ST FRAMINGHAM,1702,MA,-5:00,"79 ARLINGTON STREET Framingham, MA 1702"
1146,5561,2019-04-09,Totwa,,40.8961984,100 Bomont Place,-74.2192165,100 Bomont Pl,7512,NJ,-5:00,"100 Bomont Place Totwa, NJ 7512"
1147,5569,2019-05-23,Rutland,,42.3741928,285 Main Street,-71.9570835,SED PPA - Wachusett Reg Naquag School,1543,MA,-5:00,"285 Main Street Rutland, MA 1543"
1148,5570,2019-04-03,Salem,,42.505301,225A Canal Street,-70.894702,SED - Salem State-Gassett Fitness Center,1970,MA,-5:00,"225A Canal Street Salem, MA 1970"
1149,5571,2019-04-02,Bronx,,40.8028556,728 E 136th St,-73.9125593,728 E 136th St,10454,NY,-5:00,"728 E 136th St Bronx, NY 10454"
1150,5579,2019-08-06,La porte,City,41.585923,2101 Boyd Blvd,-86.688946,City of La Porte Indiana WWTP,46350,IN,-6:00,"2101 Boyd Blvd La porte, IN 46350"
1151,5581,2019-05-10,Bridgeport,O_G,41.1653558,325 Hancock Ave,-73.2111975,,6605,CT,-5:00,"325 Hancock Ave Bridgeport, CT 6605"
1152,5582,2019-05-13,Riverdale,Efird,36.4477053,20146 S Elm Ave,-119.7982167,Efird #25,93656,CA,-8:00,"20146 S Elm Ave Riverdale, CA 93656"
1153,5593,0000-00-00,Ashland,SED,42.258486,9 Cirrus Drive,-71.483749,SED - 9 Ashland Apartments,1721,MA,-5:00,"9 Cirrus Drive Ashland, MA 1721"
1154,5604,2019-01-01,Rutland,,42.3892409,65 Glenwood Road,-71.944302,SED Wachusett Reg Glenwood Elementary,1543,MA,-5:00,"65 Glenwood Road Rutland, MA 1543"
1155,5616,2019-06-06,Tipton,Tipton,40.2838928,3836 SR 28 West,-85.9421521,Tipton Solar Park #1,46072,IN,-5:00,"3836 SR 28 West Tipton, IN 46072"
1156,5617,2019-06-06,Tipton,Tipton,40.2838928,3836 SR 28 West,-85.9421521,Tipton Solar Park #2,46072,IN,-5:00,"3836 SR 28 West Tipton, IN 46072"
1157,5618,2019-06-06,Tipton,Tipton,40.2838928,3836 SR 28 West,-85.9421521,Tipton Solar Park #3,46072,IN,-5:00,"3836 SR 28 West Tipton, IN 46072"
1158,5622,2019-06-20,Torrington,O_G_Torrington,41.7782918,900 South Main Street,-73.1194242,,6790,CT,-5:00,"900 South Main Street Torrington, CT 6790"
1159,5624,2019-06-03,Haverhill,175,42.76024160000001,175 Ward Hill,-71.1171742,175 Ward Hill,1835,MA,-5:00,"175 Ward Hill Haverhill, MA 1835"
1160,5626,2019-06-11,Mendon,1,42.1041429,1 Emerson Street,-71.5574195,1 Emerson Street,1756,MA,-5:00,"1 Emerson Street Mendon, MA 1756"
1161,5627,2019-06-26,Woonsocket,Ralco,42.002756,84 Fairmount St,-71.521698,"Ralco Industries, Inc",2895,RI,-5:00,"84 Fairmount St Woonsocket, RI 2895"
1162,5629,2019-07-03,Fresno,Jack,36.704662,2671 S Cherry Ave,-119.781106,Jack Efird #35,93706,CA,-8:00,"2671 S Cherry Ave Fresno, CA 93706"
1163,5630,2019-06-06,Tipton,Tipton,40.2838928,3836 SR 28 West,-85.9421521,Tipton Solar Park #4,46072,IN,-5:00,"3836 SR 28 West Tipton, IN 46072"
1164,5631,2019-06-06,Tipton,Tipton,40.2838928,3836 SR 28 West,-85.9421521,Tipton Solar Park #5,46072,IN,-5:00,"3836 SR 28 West Tipton, IN 46072"
1165,5635,2019-07-17,Hyannis,SED,41.6606548,215 Iyannough Road,-70.2776666,SED - CCRTA Hyannis Canopy,2601,MA,-5:00,"215 Iyannough Road Hyannis, MA 2601"
1166,5637,2019-07-20,Medway,Rosenfeld,42.1590326,2 Marc Road,-71.39522699999999,Rosenfeld - Cultivation Facility,2053,MA,-5:00,"2 Marc Road Medway, MA 2053"
1167,5657,,,Volcano_Solar__LLC,0.0,,0.0,,x,,,none
1168,5665,2019-09-11,Sutton,Manchaug,42.09307030000001,9 Main Street,-71.74606419999999,Manchaug Mills Inc,1590,MA,-5:00,"9 Main Street Sutton, MA 1590"
1169,5680,2019-10-10,Needham,SUNITA,42.2993926,585 CENTRAL AVENUE,-71.2470405,SUNITA L. WILLIAMS ELEMENTARY SCHOOL,2494,MA,-5:00,"585 CENTRAL AVENUE Needham, MA 2494"
1170,5700,,,Tickle,0.0,,0.0,,x,,,none
1171,5702,2019-12-09,Molalla,Thomas,45.1316,32-893 S HWY 213,-122.621857,"Thomas Creek Solar, LLC - A",97038,OR,-8:00,"32-893 S HWY 213 Molalla, OR 97038"
1172,5703,,,Thomas_Creek_Solar__LLC,0.0,,0.0,,x,,,none
1173,5709,2019-12-12,Dedham,,42.2443828,70 Whiting Ave,-71.1662705,Town of Dedham - Middleschool,2026,MA,-5:00,"70 Whiting Ave Dedham, MA 2026"
1174,5744,2020-01-27,Medford,SED,42.4090902,161 College Ave,-71.1154068,SED Tufts University - Gantcher Center,2155,MA,-5:00,"161 College Ave Medford, MA 2155"
